Level,Title,State,Skill_level,Month,Vacancies
2,SA skill level 4,SA,4,2022-10-01,4164.834
2,SA skill level 4,SA,4,2022-11-01,4008.943
2,SA skill level 4,SA,4,2022-12-01,3949.499
2,SA skill level 4,SA,4,2023-01-01,4215.875
2,SA skill level 4,SA,4,2023-02-01,4093.585
2,SA skill level 4,SA,4,2023-03-01,4013.037
2,SA skill level 4,SA,4,2023-04-01,4351.15
2,SA skill level 4,SA,4,2023-05-01,4033.332
2,SA skill level 4,SA,4,2023-06-01,4103.618
2,SA skill level 4,SA,4,2023-07-01,4093.791
2,SA skill level 4,SA,4,2023-08-01,3906.204
2,SA skill level 4,SA,4,2023-09-01,3878.59
2,SA skill level 4,SA,4,2023-10-01,3935.765
2,SA skill level 4,SA,4,2023-11-01,3964.921
2,SA skill level 4,SA,4,2023-12-01,4053.782
2,SA skill level 4,SA,4,2024-01-01,3943.808
2,SA skill level 4,SA,4,2024-02-01,3965.557
2,SA skill level 4,SA,4,2024-03-01,3888.648
2,SA skill level 4,SA,4,2024-04-01,3687.941
2,SA skill level 4,SA,4,2024-05-01,3856.698
2,SA skill level 4,SA,4,2024-06-01,3659.702
2,SA skill level 4,SA,4,2024-07-01,3584.093
2,SA skill level 4,SA,4,2024-08-01,3728.494
2,SA skill level 4,SA,4,2024-09-01,3721.067
2,SA skill level 4,SA,4,2024-10-01,3619.463
2,SA skill level 4,SA,4,2024-11-01,3692.879
2,SA skill level 4,SA,4,2024-12-01,3573.069
2,SA skill level 4,SA,4,2025-01-01,3899.088
2,SA skill level 4,SA,4,2025-02-01,3663.098
2,SA skill level 4,SA,4,2025-03-01,3722.035
2,SA skill level 4,SA,4,2025-04-01,3867.515
2,SA skill level 4,SA,4,2025-05-01,3731.034
2,SA skill level 4,SA,4,2025-06-01,3771.141
2,SA skill level 4,SA,4,2025-07-01,3673.565
2,SA skill level 4,SA,4,2025-08-01,3602.859
2,SA skill level 4,SA,4,2025-09-01,3638.44
2,SA skill level 4,SA,4,2025-10-01,3692.957
2,SA skill level 4,SA,4,2025-11-01,3732.672
2,SA skill level 4,SA,4,2025-12-01,3723.766
2,SA skill level 4,SA,4,2026-01-01,3825.607
2,SA skill level 4,SA,4,2026-02-01,3730.271
2,SA skill level 4,SA,4,2026-03-01,3759.136
2,SA skill level 4,SA,4,2026-04-01,3917.249
2,SA skill level 4,SA,4,2026-05-01,3588.881
2,SA skill level 4,SA,4,2026-06-01,3718.497
2,SA skill level 4,SA,4,2026-07-01,3896.022
2,SA skill level 5,SA,5,2006-01-01,3756.357
2,SA skill level 5,SA,5,2006-02-01,3655.876
2,SA skill level 5,SA,5,2006-03-01,3818.375
2,SA skill level 5,SA,5,2006-04-01,3662.209
2,SA skill level 5,SA,5,2006-05-01,3513.504
2,SA skill level 5,SA,5,2006-06-01,3566.081
2,SA skill level 5,SA,5,2006-07-01,3766.755
2,SA skill level 5,SA,5,2006-08-01,3991.914
2,SA skill level 5,SA,5,2006-09-01,3728.118
2,SA skill level 5,SA,5,2006-10-01,3829.247
2,SA skill level 5,SA,5,2006-11-01,3662.152
2,SA skill level 5,SA,5,2006-12-01,3845.091
2,SA skill level 5,SA,5,2007-01-01,3893.555
2,SA skill level 5,SA,5,2007-02-01,3938
2,SA skill level 5,SA,5,2007-03-01,3845.297
2,SA skill level 5,SA,5,2007-04-01,3865.321
2,SA skill level 5,SA,5,2007-05-01,3962.129
2,SA skill level 5,SA,5,2007-06-01,3936.219
2,SA skill level 5,SA,5,2007-07-01,4089.382
2,SA skill level 5,SA,5,2007-08-01,3912.886
2,SA skill level 5,SA,5,2007-09-01,3954.832
2,SA skill level 5,SA,5,2007-10-01,3810.711
2,SA skill level 5,SA,5,2007-11-01,4026.371
2,SA skill level 5,SA,5,2007-12-01,3837.067
2,SA skill level 5,SA,5,2008-01-01,3748.832
2,SA skill level 5,SA,5,2008-02-01,3856.428
2,SA skill level 5,SA,5,2008-03-01,3783.105
2,SA skill level 5,SA,5,2008-04-01,3856.184
2,SA skill level 5,SA,5,2008-05-01,3841.107
2,SA skill level 5,SA,5,2008-06-01,3736.206
2,SA skill level 5,SA,5,2008-07-01,3457.15
2,SA skill level 5,SA,5,2008-08-01,3579.7
2,SA skill level 5,SA,5,2008-09-01,3413.386
2,SA skill level 5,SA,5,2008-10-01,3236.825
2,SA skill level 5,SA,5,2008-11-01,3030.896
2,SA skill level 5,SA,5,2008-12-01,2937.064
2,SA skill level 5,SA,5,2009-01-01,2710.677
2,SA skill level 5,SA,5,2009-02-01,2671.163
2,SA skill level 5,SA,5,2009-03-01,2601.87
2,SA skill level 5,SA,5,2009-04-01,2559.652
2,SA skill level 5,SA,5,2009-05-01,2227.351
2,SA skill level 5,SA,5,2009-06-01,2536.369
2,SA skill level 5,SA,5,2009-07-01,2230.719
2,SA skill level 5,SA,5,2009-08-01,2453.537
2,SA skill level 5,SA,5,2009-09-01,2528.336
2,SA skill level 5,SA,5,2009-10-01,2650.897
2,SA skill level 5,SA,5,2009-11-01,2775.931
2,SA skill level 5,SA,5,2009-12-01,2806.026
2,SA skill level 5,SA,5,2010-01-01,2765.999
2,SA skill level 5,SA,5,2010-02-01,3019.414
2,SA skill level 5,SA,5,2010-03-01,2222.105
2,SA skill level 5,SA,5,2010-04-01,2202.518
2,SA skill level 5,SA,5,2010-05-01,2335.143
2,SA skill level 5,SA,5,2010-06-01,2370.751
2,SA skill level 5,SA,5,2010-07-01,2362.36
2,SA skill level 5,SA,5,2010-08-01,2278.366
2,SA skill level 5,SA,5,2010-09-01,2231.433
2,SA skill level 5,SA,5,2010-10-01,2425.38
2,SA skill level 5,SA,5,2010-11-01,2235.723
2,SA skill level 5,SA,5,2010-12-01,2247.73
2,SA skill level 5,SA,5,2011-01-01,2388.57
2,SA skill level 5,SA,5,2011-02-01,2317.357
2,SA skill level 5,SA,5,2011-03-01,2395.286
2,SA skill level 5,SA,5,2011-04-01,2357.855
2,SA skill level 5,SA,5,2011-05-01,2386.021
2,SA skill level 5,SA,5,2011-06-01,2332.251
2,SA skill level 5,SA,5,2011-07-01,2239.543
2,SA skill level 5,SA,5,2011-08-01,2204.589
2,SA skill level 5,SA,5,2011-09-01,2154.464
2,SA skill level 5,SA,5,2011-10-01,2094.486
2,SA skill level 5,SA,5,2011-11-01,2173.94
2,SA skill level 5,SA,5,2011-12-01,2092.859
2,SA skill level 5,SA,5,2012-01-01,2079.019
2,SA skill level 5,SA,5,2012-02-01,2045.79
2,SA skill level 5,SA,5,2012-03-01,1976.496
2,SA skill level 5,SA,5,2012-04-01,1999.395
2,SA skill level 5,SA,5,2012-05-01,1901.819
2,SA skill level 5,SA,5,2012-06-01,1776.944
2,SA skill level 5,SA,5,2012-07-01,1796.6
2,SA skill level 5,SA,5,2012-08-01,1774.031
2,SA skill level 5,SA,5,2012-09-01,1686.151
2,SA skill level 5,SA,5,2012-10-01,1575.835
2,SA skill level 5,SA,5,2012-11-01,1447.951
2,SA skill level 5,SA,5,2012-12-01,1431.838
2,SA skill level 5,SA,5,2013-01-01,1362.954
2,SA skill level 5,SA,5,2013-02-01,1423.475
2,SA skill level 5,SA,5,2013-03-01,1396.869
2,SA skill level 5,SA,5,2013-04-01,1364.596
2,SA skill level 5,SA,5,2013-05-01,1500.75
2,SA skill level 5,SA,5,2013-06-01,1477.458
2,SA skill level 5,SA,5,2013-07-01,1501.254
2,SA skill level 5,SA,5,2013-08-01,1479.321
2,SA skill level 5,SA,5,2013-09-01,1495.953
2,SA skill level 5,SA,5,2013-10-01,1511.021
2,SA skill level 5,SA,5,2013-11-01,1444.031
2,SA skill level 5,SA,5,2013-12-01,1276.744
2,SA skill level 5,SA,5,2014-01-01,1404.19
2,SA skill level 5,SA,5,2014-02-01,1353.799
2,SA skill level 5,SA,5,2014-03-01,1338.963
2,SA skill level 5,SA,5,2014-04-01,1293.745
2,SA skill level 5,SA,5,2014-05-01,1326.066
2,SA skill level 5,SA,5,2014-06-01,1386.954
2,SA skill level 5,SA,5,2014-07-01,1420.679
2,SA skill level 5,SA,5,2014-08-01,1460.868
2,SA skill level 5,SA,5,2014-09-01,1463.16
2,SA skill level 5,SA,5,2014-10-01,1414.546
2,SA skill level 5,SA,5,2014-11-01,1404.22
2,SA skill level 5,SA,5,2014-12-01,1374.457
2,SA skill level 5,SA,5,2015-01-01,1416.771
2,SA skill level 5,SA,5,2015-02-01,1242.995
2,SA skill level 5,SA,5,2015-03-01,1400.655
2,SA skill level 5,SA,5,2015-04-01,1282.649
2,SA skill level 5,SA,5,2015-05-01,1172.28
2,SA skill level 5,SA,5,2015-06-01,1046.054
2,SA skill level 5,SA,5,2015-07-01,865.229
2,SA skill level 5,SA,5,2015-08-01,867.43
2,SA skill level 5,SA,5,2015-09-01,1070.01
2,SA skill level 5,SA,5,2015-10-01,1140.173
2,SA skill level 5,SA,5,2015-11-01,1099.373
2,SA skill level 5,SA,5,2015-12-01,1136.183
2,SA skill level 5,SA,5,2016-01-01,1151.774
2,SA skill level 5,SA,5,2016-02-01,1156.473
2,SA skill level 5,SA,5,2016-03-01,1142.432
2,SA skill level 5,SA,5,2016-04-01,1244.319
2,SA skill level 5,SA,5,2016-05-01,1208.961
2,SA skill level 5,SA,5,2016-06-01,1301.5
2,SA skill level 5,SA,5,2016-07-01,1275.006
2,SA skill level 5,SA,5,2016-08-01,1301.059
2,SA skill level 5,SA,5,2016-09-01,1261.437
2,SA skill level 5,SA,5,2016-10-01,1268.522
2,SA skill level 5,SA,5,2016-11-01,1318.922
2,SA skill level 5,SA,5,2016-12-01,1304.143
2,SA skill level 5,SA,5,2017-01-01,1267.572
2,SA skill level 5,SA,5,2017-02-01,1335.207
2,SA skill level 5,SA,5,2017-03-01,1356.782
2,SA skill level 5,SA,5,2017-04-01,1349.663
2,SA skill level 5,SA,5,2017-05-01,1410.5
2,SA skill level 5,SA,5,2017-06-01,1470.329
2,SA skill level 5,SA,5,2017-07-01,1217.794
2,SA skill level 5,SA,5,2017-08-01,1168.951
2,SA skill level 5,SA,5,2017-09-01,1151.848
2,SA skill level 5,SA,5,2017-10-01,1187.877
2,SA skill level 5,SA,5,2017-11-01,1153.344
2,SA skill level 5,SA,5,2017-12-01,1134.694
2,SA skill level 5,SA,5,2018-01-01,1105.664
2,SA skill level 5,SA,5,2018-02-01,1132.857
2,SA skill level 5,SA,5,2018-03-01,1149.462
2,SA skill level 5,SA,5,2018-04-01,1070.807
2,SA skill level 5,SA,5,2018-05-01,1056.454
2,SA skill level 5,SA,5,2018-06-01,1016.471
2,SA skill level 5,SA,5,2018-07-01,1070.361
2,SA skill level 5,SA,5,2018-08-01,1087.569
2,SA skill level 5,SA,5,2018-09-01,1027.448
2,SA skill level 5,SA,5,2018-10-01,1000.171
2,SA skill level 5,SA,5,2018-11-01,1026.258
2,SA skill level 5,SA,5,2018-12-01,1078.526
2,SA skill level 5,SA,5,2019-01-01,1092.692
2,SA skill level 5,SA,5,2019-02-01,1054.908
2,SA skill level 5,SA,5,2019-03-01,1033.893
2,SA skill level 5,SA,5,2019-04-01,1055.575
2,SA skill level 5,SA,5,2019-05-01,995.034
2,SA skill level 5,SA,5,2019-06-01,1015.059
2,SA skill level 5,SA,5,2019-07-01,1033.267
2,SA skill level 5,SA,5,2019-08-01,965.075
2,SA skill level 5,SA,5,2019-09-01,991.177
2,SA skill level 5,SA,5,2019-10-01,952.864
2,SA skill level 5,SA,5,2019-11-01,937.285
2,SA skill level 5,SA,5,2019-12-01,837.275
2,SA skill level 5,SA,5,2020-01-01,1043.296
2,SA skill level 5,SA,5,2020-02-01,943.615
2,SA skill level 5,SA,5,2020-03-01,751.087
2,SA skill level 5,SA,5,2020-04-01,532.861
2,SA skill level 5,SA,5,2020-05-01,683.113
2,SA skill level 5,SA,5,2020-06-01,1019.285
2,SA skill level 5,SA,5,2020-07-01,1227.333
2,SA skill level 5,SA,5,2020-08-01,1384.142
2,SA skill level 5,SA,5,2020-09-01,1344.357
2,SA skill level 5,SA,5,2020-10-01,1423.011
2,SA skill level 5,SA,5,2020-11-01,1414.645
2,SA skill level 5,SA,5,2020-12-01,1570.227
2,SA skill level 5,SA,5,2021-01-01,1566.287
2,SA skill level 5,SA,5,2021-02-01,1688.149
2,SA skill level 5,SA,5,2021-03-01,1846.599
2,SA skill level 5,SA,5,2021-04-01,1722.444
2,SA skill level 5,SA,5,2021-05-01,1878.995
2,SA skill level 5,SA,5,2021-06-01,1763.241
2,SA skill level 5,SA,5,2021-07-01,1654.482
2,SA skill level 5,SA,5,2021-08-01,1873.414
2,SA skill level 5,SA,5,2021-09-01,2060.172
2,SA skill level 5,SA,5,2021-10-01,1957.721
2,SA skill level 5,SA,5,2021-11-01,2046.516
2,SA skill level 5,SA,5,2021-12-01,2064.857
2,SA skill level 5,SA,5,2022-01-01,1976.801
2,SA skill level 5,SA,5,2022-02-01,2093.083
2,SA skill level 5,SA,5,2022-03-01,2129.386
2,SA skill level 5,SA,5,2022-04-01,2268.968
2,SA skill level 5,SA,5,2022-05-01,2087.286
2,SA skill level 5,SA,5,2022-06-01,2308.354
2,SA skill level 5,SA,5,2022-07-01,2205.342
2,SA skill level 5,SA,5,2022-08-01,2206.007
2,SA skill level 5,SA,5,2022-09-01,2006.481
2,SA skill level 5,SA,5,2022-10-01,2147.273
2,SA skill level 5,SA,5,2022-11-01,2078.378
2,SA skill level 5,SA,5,2022-12-01,2006.639
2,SA skill level 5,SA,5,2023-01-01,2146.157
2,SA skill level 5,SA,5,2023-02-01,2094.211
2,SA skill level 5,SA,5,2023-03-01,2014.136
2,SA skill level 5,SA,5,2023-04-01,2161.678
2,SA skill level 5,SA,5,2023-05-01,2021.402
2,SA skill level 5,SA,5,2023-06-01,1907.344
2,SA skill level 5,SA,5,2023-07-01,1787.143
2,SA skill level 5,SA,5,2023-08-01,1746.367
2,SA skill level 5,SA,5,2023-09-01,1693.93
2,SA skill level 5,SA,5,2023-10-01,1707.626
2,SA skill level 5,SA,5,2023-11-01,1676.266
2,SA skill level 5,SA,5,2023-12-01,1756.187
2,SA skill level 5,SA,5,2024-01-01,1710.013
2,SA skill level 5,SA,5,2024-02-01,1705.117
2,SA skill level 5,SA,5,2024-03-01,1751.472
2,SA skill level 5,SA,5,2024-04-01,1681.625
2,SA skill level 5,SA,5,2024-05-01,1697.153
2,SA skill level 5,SA,5,2024-06-01,1659.485
2,SA skill level 5,SA,5,2024-07-01,1550.051
2,SA skill level 5,SA,5,2024-08-01,1653.722
2,SA skill level 5,SA,5,2024-09-01,1695.108
2,SA skill level 5,SA,5,2024-10-01,1636.395
2,SA skill level 5,SA,5,2024-11-01,1691.052
2,SA skill level 5,SA,5,2024-12-01,1699.006
2,SA skill level 5,SA,5,2025-01-01,1728.032
2,SA skill level 5,SA,5,2025-02-01,1586.697
2,SA skill level 5,SA,5,2025-03-01,1629.228
2,SA skill level 5,SA,5,2025-04-01,1658.047
2,SA skill level 5,SA,5,2025-05-01,1713.41
2,SA skill level 5,SA,5,2025-06-01,1726.679
2,SA skill level 5,SA,5,2025-07-01,1760.798
2,SA skill level 5,SA,5,2025-08-01,1718.542
2,SA skill level 5,SA,5,2025-09-01,1719.35
2,SA skill level 5,SA,5,2025-10-01,1723.55
2,SA skill level 5,SA,5,2025-11-01,1745.515
2,SA skill level 5,SA,5,2025-12-01,1739.443
2,SA skill level 5,SA,5,2026-01-01,1844.002
2,SA skill level 5,SA,5,2026-02-01,1853.869
2,SA skill level 5,SA,5,2026-03-01,1825.237
2,SA skill level 5,SA,5,2026-04-01,1868.036
2,SA skill level 5,SA,5,2026-05-01,1785.974
2,SA skill level 5,SA,5,2026-06-01,1769.793
2,SA skill level 5,SA,5,2026-07-01,1899.02
1,WA TOTAL,WA,0,2006-01-01,18075.688
1,WA TOTAL,WA,0,2006-02-01,18940.357
1,WA TOTAL,WA,0,2006-03-01,19738.552
1,WA TOTAL,WA,0,2006-04-01,19915.408
1,WA TOTAL,WA,0,2006-05-01,20147.258
1,WA TOTAL,WA,0,2006-06-01,22232.651
1,WA TOTAL,WA,0,2006-07-01,20353.587
1,WA TOTAL,WA,0,2006-08-01,20782.792
1,WA TOTAL,WA,0,2006-09-01,20641.865
1,WA TOTAL,WA,0,2006-10-01,21913.539
1,WA TOTAL,WA,0,2006-11-01,22288.971
1,WA TOTAL,WA,0,2006-12-01,21668.656
1,WA TOTAL,WA,0,2007-01-01,23453.315
1,WA TOTAL,WA,0,2007-02-01,24596.818
1,WA TOTAL,WA,0,2007-03-01,25112.016
1,WA TOTAL,WA,0,2007-04-01,25839.655
1,WA TOTAL,WA,0,2007-05-01,26261.57
1,WA TOTAL,WA,0,2007-06-01,26317.66
1,WA TOTAL,WA,0,2007-07-01,26830.864
1,WA TOTAL,WA,0,2007-08-01,26329.406
1,WA TOTAL,WA,0,2007-09-01,27556.065
1,WA TOTAL,WA,0,2007-10-01,27001.575
1,WA TOTAL,WA,0,2007-11-01,28495.056
1,WA TOTAL,WA,0,2007-12-01,29269.521
1,WA TOTAL,WA,0,2008-01-01,30502.126
1,WA TOTAL,WA,0,2008-02-01,31038.593
1,WA TOTAL,WA,0,2008-03-01,30908.198
1,WA TOTAL,WA,0,2008-04-01,32334.653
1,WA TOTAL,WA,0,2008-05-01,31430.171
1,WA TOTAL,WA,0,2008-06-01,32177.884
1,WA TOTAL,WA,0,2008-07-01,31371.211
1,WA TOTAL,WA,0,2008-08-01,30578.156
1,WA TOTAL,WA,0,2008-09-01,29334.416
1,WA TOTAL,WA,0,2008-10-01,29506.505
1,WA TOTAL,WA,0,2008-11-01,26101.038
1,WA TOTAL,WA,0,2008-12-01,24217.768
1,WA TOTAL,WA,0,2009-01-01,20953.697
1,WA TOTAL,WA,0,2009-02-01,18539.021
1,WA TOTAL,WA,0,2009-03-01,16178.268
1,WA TOTAL,WA,0,2009-04-01,15919.008
1,WA TOTAL,WA,0,2009-05-01,15738.637
1,WA TOTAL,WA,0,2009-06-01,15382.723
1,WA TOTAL,WA,0,2009-07-01,14710.16
1,WA TOTAL,WA,0,2009-08-01,16266.928
1,WA TOTAL,WA,0,2009-09-01,16660.789
1,WA TOTAL,WA,0,2009-10-01,16838.023
1,WA TOTAL,WA,0,2009-11-01,17172.394
1,WA TOTAL,WA,0,2009-12-01,17864.664
1,WA TOTAL,WA,0,2010-01-01,19064.838
1,WA TOTAL,WA,0,2010-02-01,20340.138
1,WA TOTAL,WA,0,2010-03-01,20259.636
1,WA TOTAL,WA,0,2010-04-01,20461.619
1,WA TOTAL,WA,0,2010-05-01,21775.125
1,WA TOTAL,WA,0,2010-06-01,21590.581
1,WA TOTAL,WA,0,2010-07-01,22586.97
1,WA TOTAL,WA,0,2010-08-01,23211.327
1,WA TOTAL,WA,0,2010-09-01,23296.76
1,WA TOTAL,WA,0,2010-10-01,26448.647
1,WA TOTAL,WA,0,2010-11-01,25828.215
1,WA TOTAL,WA,0,2010-12-01,25723.455
1,WA TOTAL,WA,0,2011-01-01,26389.947
1,WA TOTAL,WA,0,2011-02-01,26271.187
1,WA TOTAL,WA,0,2011-03-01,27254.739
1,WA TOTAL,WA,0,2011-04-01,28339.621
1,WA TOTAL,WA,0,2011-05-01,27242.533
1,WA TOTAL,WA,0,2011-06-01,27622.433
1,WA TOTAL,WA,0,2011-07-01,27790.047
1,WA TOTAL,WA,0,2011-08-01,27525.754
1,WA TOTAL,WA,0,2011-09-01,28015.751
1,WA TOTAL,WA,0,2011-10-01,27771.136
1,WA TOTAL,WA,0,2011-11-01,28123.544
1,WA TOTAL,WA,0,2011-12-01,29535.264
1,WA TOTAL,WA,0,2012-01-01,27702.902
1,WA TOTAL,WA,0,2012-02-01,28759.516
1,WA TOTAL,WA,0,2012-03-01,28696.612
1,WA TOTAL,WA,0,2012-04-01,28841.344
1,WA TOTAL,WA,0,2012-05-01,28321.876
1,WA TOTAL,WA,0,2012-06-01,27839.742
1,WA TOTAL,WA,0,2012-07-01,26454.017
1,WA TOTAL,WA,0,2012-08-01,25017.803
1,WA TOTAL,WA,0,2012-09-01,24346.633
1,WA TOTAL,WA,0,2012-10-01,22471.996
1,WA TOTAL,WA,0,2012-11-01,21464.296
1,WA TOTAL,WA,0,2012-12-01,20815.636
1,WA TOTAL,WA,0,2013-01-01,20398.2
1,WA TOTAL,WA,0,2013-02-01,19721.793
1,WA TOTAL,WA,0,2013-03-01,19628.954
1,WA TOTAL,WA,0,2013-04-01,18586.712
1,WA TOTAL,WA,0,2013-05-01,18034.478
1,WA TOTAL,WA,0,2013-06-01,16858.441
1,WA TOTAL,WA,0,2013-07-01,16541.186
1,WA TOTAL,WA,0,2013-08-01,16518.878
1,WA TOTAL,WA,0,2013-09-01,16107.375
1,WA TOTAL,WA,0,2013-10-01,16543.302
1,WA TOTAL,WA,0,2013-11-01,16218.842
1,WA TOTAL,WA,0,2013-12-01,15843.983
1,WA TOTAL,WA,0,2014-01-01,17523.64
1,WA TOTAL,WA,0,2014-02-01,17024.287
1,WA TOTAL,WA,0,2014-03-01,16828.255
1,WA TOTAL,WA,0,2014-04-01,16885.207
1,WA TOTAL,WA,0,2014-05-01,16572.179
1,WA TOTAL,WA,0,2014-06-01,17484.972
1,WA TOTAL,WA,0,2014-07-01,17240.974
1,WA TOTAL,WA,0,2014-08-01,17777.121
1,WA TOTAL,WA,0,2014-09-01,17629.362
1,WA TOTAL,WA,0,2014-10-01,18422.546
1,WA TOTAL,WA,0,2014-11-01,16955.15
1,WA TOTAL,WA,0,2014-12-01,15967.807
1,WA TOTAL,WA,0,2015-01-01,16858.222
1,WA TOTAL,WA,0,2015-02-01,16197.432
1,WA TOTAL,WA,0,2015-03-01,15715.854
1,WA TOTAL,WA,0,2015-04-01,15066.254
1,WA TOTAL,WA,0,2015-05-01,14516.928
1,WA TOTAL,WA,0,2015-06-01,15200.941
1,WA TOTAL,WA,0,2015-07-01,15459.89
1,WA TOTAL,WA,0,2015-08-01,15125.856
1,WA TOTAL,WA,0,2015-09-01,15245.524
1,WA TOTAL,WA,0,2015-10-01,14964.794
1,WA TOTAL,WA,0,2015-11-01,14852.204
1,WA TOTAL,WA,0,2015-12-01,14314.036
1,WA TOTAL,WA,0,2016-01-01,13558
1,WA TOTAL,WA,0,2016-02-01,12919.347
1,WA TOTAL,WA,0,2016-03-01,12751.115
1,WA TOTAL,WA,0,2016-04-01,13014.333
1,WA TOTAL,WA,0,2016-05-01,13070.637
1,WA TOTAL,WA,0,2016-06-01,13464.409
1,WA TOTAL,WA,0,2016-07-01,12684.627
1,WA TOTAL,WA,0,2016-08-01,12656.05
1,WA TOTAL,WA,0,2016-09-01,12520.661
1,WA TOTAL,WA,0,2016-10-01,12530.393
1,WA TOTAL,WA,0,2016-11-01,12524.979
1,WA TOTAL,WA,0,2016-12-01,12947.917
1,WA TOTAL,WA,0,2017-01-01,13150.848
1,WA TOTAL,WA,0,2017-02-01,13485.796
1,WA TOTAL,WA,0,2017-03-01,13792.532
1,WA TOTAL,WA,0,2017-04-01,13902.067
1,WA TOTAL,WA,0,2017-05-01,13925.274
1,WA TOTAL,WA,0,2017-06-01,14252.507
1,WA TOTAL,WA,0,2017-07-01,14031.946
1,WA TOTAL,WA,0,2017-08-01,14055.727
1,WA TOTAL,WA,0,2017-09-01,14203.339
1,WA TOTAL,WA,0,2017-10-01,14603.719
1,WA TOTAL,WA,0,2017-11-01,15113.26
1,WA TOTAL,WA,0,2017-12-01,14819.571
1,WA TOTAL,WA,0,2018-01-01,15116.696
1,WA TOTAL,WA,0,2018-02-01,15541.975
1,WA TOTAL,WA,0,2018-03-01,16243.612
1,WA TOTAL,WA,0,2018-04-01,16572.578
1,WA TOTAL,WA,0,2018-05-01,16546.756
1,WA TOTAL,WA,0,2018-06-01,15961.669
1,WA TOTAL,WA,0,2018-07-01,16136.166
1,WA TOTAL,WA,0,2018-08-01,15950.565
1,WA TOTAL,WA,0,2018-09-01,15749.779
1,WA TOTAL,WA,0,2018-10-01,15713.418
1,WA TOTAL,WA,0,2018-11-01,15688.888
1,WA TOTAL,WA,0,2018-12-01,15679.974
1,WA TOTAL,WA,0,2019-01-01,15929.216
1,WA TOTAL,WA,0,2019-02-01,16311.669
1,WA TOTAL,WA,0,2019-03-01,16225.954
1,WA TOTAL,WA,0,2019-04-01,16402.934
1,WA TOTAL,WA,0,2019-05-01,16444.933
1,WA TOTAL,WA,0,2019-06-01,15994.906
1,WA TOTAL,WA,0,2019-07-01,16059.627
1,WA TOTAL,WA,0,2019-08-01,15796.698
1,WA TOTAL,WA,0,2019-09-01,15979.529
1,WA TOTAL,WA,0,2019-10-01,15769.55
1,WA TOTAL,WA,0,2019-11-01,15848.533
1,WA TOTAL,WA,0,2019-12-01,16413.88
1,WA TOTAL,WA,0,2020-01-01,16837.73
1,WA TOTAL,WA,0,2020-02-01,16548.639
1,WA TOTAL,WA,0,2020-03-01,12926.511
1,WA TOTAL,WA,0,2020-04-01,8230.596
1,WA TOTAL,WA,0,2020-05-01,10648.535
1,WA TOTAL,WA,0,2020-06-01,14308.656
1,WA TOTAL,WA,0,2020-07-01,16098.685
1,WA TOTAL,WA,0,2020-08-01,17413.351
1,WA TOTAL,WA,0,2020-09-01,18675.086
1,WA TOTAL,WA,0,2020-10-01,19971.294
1,WA TOTAL,WA,0,2020-11-01,20349.454
1,WA TOTAL,WA,0,2020-12-01,21179.629
1,WA TOTAL,WA,0,2021-01-01,22325.146
1,WA TOTAL,WA,0,2021-02-01,22132.625
1,WA TOTAL,WA,0,2021-03-01,26642.552
1,WA TOTAL,WA,0,2021-04-01,25237.587
1,WA TOTAL,WA,0,2021-05-01,25683.798
1,WA TOTAL,WA,0,2021-06-01,25969.898
1,WA TOTAL,WA,0,2021-07-01,26264.605
1,WA TOTAL,WA,0,2021-08-01,26807.704
1,WA TOTAL,WA,0,2021-09-01,28252.927
1,WA TOTAL,WA,0,2021-10-01,27368.072
1,WA TOTAL,WA,0,2021-11-01,28455.158
1,WA TOTAL,WA,0,2021-12-01,29020.56
1,WA TOTAL,WA,0,2022-01-01,30723.851
1,WA TOTAL,WA,0,2022-02-01,31306.593
1,WA TOTAL,WA,0,2022-03-01,31583.525
1,WA TOTAL,WA,0,2022-04-01,31469.003
1,WA TOTAL,WA,0,2022-05-01,33344.763
1,WA TOTAL,WA,0,2022-06-01,34014.728
1,WA TOTAL,WA,0,2022-07-01,32902.113
1,WA TOTAL,WA,0,2022-08-01,33316.7
1,WA TOTAL,WA,0,2022-09-01,30428.738
1,WA TOTAL,WA,0,2022-10-01,31735.05
1,WA TOTAL,WA,0,2022-11-01,31055.376
1,WA TOTAL,WA,0,2022-12-01,30996.253
1,WA TOTAL,WA,0,2023-01-01,31162.581
1,WA TOTAL,WA,0,2023-02-01,32503.516
1,WA TOTAL,WA,0,2023-03-01,32898.251
1,WA TOTAL,WA,0,2023-04-01,33935.601
1,WA TOTAL,WA,0,2023-05-01,33207.787
1,WA TOTAL,WA,0,2023-06-01,32791.105
1,WA TOTAL,WA,0,2023-07-01,32221.616
1,WA TOTAL,WA,0,2023-08-01,32042.28
1,WA TOTAL,WA,0,2023-09-01,31781.607
1,WA TOTAL,WA,0,2023-10-01,31879.38
1,WA TOTAL,WA,0,2023-11-01,32601.919
1,WA TOTAL,WA,0,2023-12-01,32651.486
1,WA TOTAL,WA,0,2024-01-01,30930.674
1,WA TOTAL,WA,0,2024-02-01,30635.419
1,WA TOTAL,WA,0,2024-03-01,30425.802
1,WA TOTAL,WA,0,2024-04-01,29666.831
1,WA TOTAL,WA,0,2024-05-01,30293.574
1,WA TOTAL,WA,0,2024-06-01,28107.634
1,WA TOTAL,WA,0,2024-07-01,26845.2
1,WA TOTAL,WA,0,2024-08-01,27524.745
1,WA TOTAL,WA,0,2024-09-01,27978.009
